key,term
1002772,GROUP FEEDING
c_8213505b,FOOD WASTE
1005217,PROTEINS
1004537,NUTRITION RESEARCH
1002416,FOOD COMPOSITION
1003179,INFANT FEEDING
1000676,BOTTLE-FEEDING
1002425,FOOD INSPECTION
1002431,FOOD PRICES
1005215,PROTEIN RESEARCH
1002427,FOOD PLANNING
1004812,PERISHABLE FOOD
1002442,FOOD STATISTICS
1004533,NUTRITION
1000932,CHILD FEEDING
1002441,FOOD STANDARDS
1002420,FOOD DISTRIBUTION
1000777,CALORIE DEFICIENCY
1003004,HUNGER
1005214,PROTEIN DEFICIENCY
1002435,FOOD REQUIREMENTS
1002432,FOOD PROBLEMS
1002440,FOOD SHORTAGE
1000264,AMINO ACIDS
1002417,FOOD CONSUMPTION
1004534,NUTRITION EDUCATION
1003859,MALNUTRITION
1006895,VITAMIN DEFICIENCY
1000778,CALORIES
1002444,FOOD SUPPLY
1002421,FOOD HABITS
1004536,NUTRITION PROGRAMMES
1002438,FOOD RESOURCES
1006896,VITAMINS
1002430,FOOD PRESERVATION
1004540,NUTRITIONAL REHABILITATION
1002426,FOOD IRRADIATION
1002445,FOOD SURPLUSES
1002436,FOOD RESEARCH
1002443,FOOD STORAGE
1002413,FOOD
1002439,FOOD SECURITY
1002422,FOOD HYGIENE
1002429,FOOD PREPARATION
1004538,NUTRITION STATISTICS
1000939,CHILD NUTRITION
1002414,FOOD AID
1002437,FOOD RESERVES
1004535,NUTRITION POLICY
1003181,INFANT NUTRITION
1005216,PROTEIN RICH FOOD
1000688,BREASTFEEDING
1002428,FOOD POLICY
1000312,ANTHRACENE
1001326,CORROSION
1005899,SILICA GEL
1000044,ACRYLONITRILES
1000615,BIOLOGICAL PRODUCTS
1004941,PLASTICS
1007093,XYLENES
1002301,FERTILIZER PLANTS
1004694,"PAINTS, INKS AND VARNISHES"
1001803,DYES
1002502,FORMAMIDE
1005013,POLYMER AND PLASTICS TECHNOLOGY
1001058,COATING PROCESSES
1000265,AMMONIA
1002300,FERTILIZER INDUSTRY
1004612,OLEORESINS
1006831,UREAS
1003434,ISOBUTYLENE
1001601,DESULPHURIZATION
1006546,TOLUENE
1006045,SOLVENTS
1001026,CLEANING AGENTS
1000911,CHEMICAL ACCIDENTS
1001656,DIMETHYL TEREPHTHALATE
1004859,PETROLEUM PRODUCTS
1004940,PLASTIC PRODUCTS
1002799,GUMS AND RESINS
1000759,BUTADIENE
1004611,OLEFINS
1006879,VINYL ACETATE MONOMER
1001657,DIMETHYLAMINE
1004868,PHARMACEUTICAL INDUSTRY
1006013,SODIUM CARBONATE
1004423,NITROSAMINES
1004870,PHARMACEUTICALS
1006478,TERT-BUTANOL
1000914,CHEMICAL ENGINEERING
1005198,PROPANE
1002501,FORMALDEHYDE
1006250,STYRENE
1001327,CORROSIVE AGENTS
1005009,POLYETHYLENES
1006541,TOILETRIES
1000241,ALKALIES
1000813,CAPROLACTAM
1004844,PETROCHEMICALS
1004840,PESTICIDES INDUSTRY
1005286,PYRIDINES
1004874,PHENOLS
1000243,ALKALOIDS
1002280,FEEDSTOCKS
1000397,ARSENIC
1004024,MEDICINAL PLANTS
1000918,CHEMICAL SAFETY
1001595,DESICCANTS
1004942,PLASTICS INDUSTRY
1006342,SYNTHETIC FIBRES
1004805,PERFUMES
1006881,VINYL CHLORIDE MONOMER
1000035,ACETONE
1006880,VINYL CHLORIDE
1004867,PHARMACEUTICAL CHEMISTRY
1006341,SYNTHETIC DETERGENTS
1006306,SURFACE FILMS
1000573,BENZENE
1003436,ISOPRENE
1002118,ESSENTIAL OILS
1000289,ANILINE
1004418,NITROCELLULOSE
1004843,PETROCHEMICAL INDUSTRY
1006340,SYNTHESIS GAS
1006345,SYNTHETICS
1000921,CHEMICALS
1005906,SILVER HALIDES
1000230,ALCOHOLS
1005808,SELF-REACTIVE SUBSTANCES
1005079,PRECURSOR CHEMICALS
1002137,ETHYLENE OXIDE
1000360,ARAMIDS
1004311,NAPHTHALENE
1000915,CHEMICAL INDUSTRY
1000266,AMMONIUM NITRATE
1000917,CHEMICAL PLANTS
1002696,GLYCOLS
1005379,REACTIVE SUBSTANCES
1002504,FORMIC ACID
1006544,TOLERANCE
1005083,PREJUDICES
1004040,MENTAL DEVELOPMENT
1005978,SOCIAL PSYCHOLOGY
1004044,MENTAL STRESS
1005235,PSYCHOLOGY
1000239,ALIENATION
1005233,PSYCHOLOGICAL RESEARCH
1002927,HOSTILITY
1000942,CHILD PSYCHOLOGY
1004559,OCCUPATIONAL PSYCHOLOGY
1000444,ATTITUDE
1005951,SOCIAL ADJUSTMENT
1004826,PERSONALITY
1001224,CONFLICT
1003081,INCENTIVES
1000931,CHILD DEVELOPMENT
1005232,PSYCHOLOGICAL ASPECTS
1003354,INTERPERSONAL RELATIONS
1000933,CHILD GUIDANCE
1000065,ADOLESCENT PSYCHOLOGY
1004669,ORTHOPAEDICS
1004563,OCCUPATIONAL THERAPY
1004008,MEDICAL ASPECTS
1004551,OBSTETRICS
1000331,ANTIRETROVIRAL THERAPY
1004025,MEDICINE
1002185,EXPERIMENTAL MEDICINE
1000273,ANALGESICS
1004020,MEDICAL SUPPLIES
1004907,PHYSIOTHERAPY
1004789,PEDIATRICS
1004550,OBSTETRIC FISTULA
1002669,GERIATRICS
1004011,MEDICAL EDUCATION
1005237,PSYCHOTHERAPY
1004635,OPHTHALMOLOGY
1006613,TRADITIONAL MEDICINE
1002117,ESSENTIAL DRUGS
1003301,INTERNATIONAL DRUG MONITORING
1000470,AUTOPSIES
1002154,EUTHANASIA
1004013,MEDICAL ETHICS
1000047,ACUPUNCTURE
1001518,DEATH
1001575,DENTAL SCHOOLS
1001637,DIAGNOSTIC SPECIMENS
1000647,BLOOD SAFETY
1005085,PREMATURE INFANTS
1000994,CIRCUMCISION
1004556,OCCUPATIONAL MEDICINE
1004499,NUCLEAR MEDICINE
1000322,ANTIBIOTICS
1006309,SURGERY
1004012,MEDICAL EQUIPMENT
1005302,QUININE
1004165,MINERAL WATERS
1005231,PSYCHOANALYSIS
1000326,ANTIMALARIALS
1002285,FEMALE GENITAL MUTILATION
1005352,RADIOTHERAPY
1004019,MEDICAL SOCIETIES
1006492,THERAPEUTIC MATERIALS
1005230,PSYCHIATRY
1005203,PROPHYLACTIC MATERIALS
1004654,ORGAN TRANSPLANTATION
1004531,NURSING SCHOOLS
1005208,PROSTHETICS
1003152,INDUSTRIAL POLICY
1003156,INDUSTRIAL PRODUCTION
1000810,CAPITAL PRODUCTIVITY
1003126,INDUSTRIAL CONCENTRATION
1003178,INDUSTRY
1006578,TRADE ASSOCIATIONS
1002237,FAMILY ENTERPRISES
1005164,PROFIT
1003145,INDUSTRIAL INSTITUTIONS
1005940,SMALL ENTERPRISES
1003160,INDUSTRIAL PROJECTS
1005156,PRODUCTIVITY
1004185,MIXED ENTERPRISES
1001231,CONGLOMERATE CORPORATIONS
1005153,PRODUCTION SPECIALIZATION
1005637,RURAL INDUSTRIES
1006208,STOCK COMPANIES
1000745,BUSINESS ENTERPRISES
1003136,INDUSTRIAL ENTERPRISES
1003163,INDUSTRIAL REDEPLOYMENT
1004590,OFFSHORE ASSEMBLY
1003566,LABOUR PRODUCTIVITY
1003174,INDUSTRIAL TRUSTS
1004613,OLIGOPOLIES
1002901,HOLDING COMPANIES
1000754,BUSINESS REGISTERS
1005919,SIZE OF ENTERPRISE
1001551,DEINDUSTRIALIZATION
1001322,CORPORATIONS
1004221,MONOPOLIES
1000755,BUSINESS SERVICES
1005935,SMALL-SCALE INDUSTRY
1003223,INNOVATIONS
1004222,MONOPSONY
1005149,PRODUCTION DIVERSIFICATION
1003177,INDUSTRIALIZATION
1003892,MANUFACTURING
1003186,INFORMAL SECTOR
1003168,INDUSTRIAL SECTOR
1000748,BUSINESS INFORMATION
1005126,PRIVATE SECTOR
1005165,PROFIT SHARING
1003151,INDUSTRIAL PLANNING
1003159,INDUSTRIAL PROGRAMMING
1004030,SMALL AND MEDIUM ENTERPRISES
1000744,BUSINESS ENTERPRISE BRANCHES
1000742,BUSINESS
1001101,COMMERCIAL CORRESPONDENCE
1003628,LARGE ENTERPRISES
1005121,PRIVATE ENTERPRISES
1003695,LETTER-WRITING
1006793,UNIVERSAL LANGUAGE
1000457,AUSTRONESIAN AND OCEANIC LANGUAGES
1001233,CONGO LANGUAGE
1005811,SEMANTICS
1002140,EURASIAN AND NORTH ASIAN LANGUAGES
1004196,MODERN LANGUAGES
1003614,LANGUAGE INSTRUCTION
1005284,PUSHTU LANGUAGE
1003444,ITALIAN LANGUAGE
1002099,EPONYMS
1001373,CREOLE DIALECTS
1006638,TRANSLATION
1002580,GAELIC LANGUAGES
1002348,FINNISH LANGUAGE
1005913,SINHALESE LANGUAGE
1006460,TERMINOLOGY
1004282,MUNDARI LANGUAGE
1003849,MALAYO-POLYNESIAN LANGUAGES
1003799,LOGBARA LANGUAGE
1000385,ARMENIAN LANGUAGE
1003538,KURDISH LANGUAGE
1003102,INDIC LANGUAGES
1004668,ORTHOGRAPHY
1001546,DEFINITION
1005301,QUICHE LANGUAGE
1005541,RHETORIC
1003760,LINGUISTICS
1003045,IDIOMATIC EXPRESSIONS
1003513,KASHMIRI LANGUAGE
1000671,BOSNIAN LANGUAGE
1006550,TONKAWA LANGUAGE
1003848,MALAY LANGUAGE
1004818,PERSIAN LANGUAGE
1000569,BENGALI LANGUAGE
1005195,PRONUNCIATION
1007095,YAO LANGUAGE
1007028,WOLOF LANGUAGE
1001154,COMORIAN LANGUAGE
1000561,BELARUSIAN LANGUAGE
1002815,HAMITIC LANGUAGES
1005229,PSEUDONYMS
1001020,CLASSICAL LANGUAGES
1005927,SLOVAK LANGUAGE
1001494,DANISH LANGUAGE
1003877,MANDINGO LANGUAGE
1003844,MALAGASY LANGUAGE
1003618,LANGUAGE SERVICES
1003777,LITHUANIAN LANGUAGE
1003759,LINGUISTIC RESEARCH
1003636,LATIN LANGUAGE
1003454,JAVANESE LANGUAGE
1004880,PHONETICS
1005914,SINO-TIBETAN LANGUAGES
1005931,SLOVENIAN LANGUAGE
1006876,VIETNAMESE LANGUAGE
1004542,NYANJA LANGUAGE
1004204,MON-KHMER LANGUAGES
1003825,MACHINE TRANSLATION
1001398,CROATIAN LANGUAGE
1003621,LANGUAGES
1003819,MACEDONIAN LANGUAGE
1003623,LAO LANGUAGE
1006721,TRUK LANGUAGE
1003862,MALTESE LANGUAGE
1006485,THAI LANGUAGES
1002661,GEORGIAN LANGUAGE
1000509,BAMBARA LANGUAGE
1003811,LUBA LANGUAGE
1000043,ACRONYMS
1007121,ZANDE LANGUAGE
1003524,KIMBUNDU LANGUAGE
1003895,MAORI LANGUAGE
1001797,DUTCH LANGUAGE
1004704,PALI LANGUAGE
1003875,MANCHU LANGUAGE
1004199,MOLDOVAN LANGUAGE
1000502,BALINESE LANGUAGE
1005824,SERBIAN LANGUAGE
1002575,FUTUNA LANGUAGE
1004157,MINANGKABAU LANGUAGE
1000789,CAMUHI LANGUAGE
1005047,PORTUGUESE LANGUAGE
1002778,GUARANI LANGUAGE
1004038,MENDE LANGUAGE
1004218,MONGOLIAN LANGUAGE
1005623,RUNDI LANGUAGE
1006640,TRANSLITERATION
1003522,KHMER LANGUAGE
1004477,NORWEGIAN LANGUAGE (NYNORSK)
1002671,GERMAN LANGUAGE
1002115,ESPERANTO
1005472,REMOTE INTERPRETATION
1003813,LUGANDA LANGUAGE
1005825,SERBO-CROATIAN LANGUAGE
1002514,FRANCOPHONIE
1006502,THONGA LANGUAGE
1001639,DIALECTS
1002114,ESKIMO LANGUAGES
1000261,AMERINDIAN LANGUAGES
1000223,ALBANIAN LANGUAGE
1004823,PERSONAL NAMES
1006991,WELSH LANGUAGE
1003613,LANGUAGE BARRIERS
1002800,GURMA LANGUAGE
1004201,MOLE LANGUAGE
1006114,SPANISH-SPEAKING COUNTRIES
1006355,TAGALOG LANGUAGE
1003514,KAZAKH LANGUAGE
1000263,AMHARIC LANGUAGE
1006504,TIBETAN LANGUAGE
1000358,ARABIC LANGUAGE
1002132,ETHIOPIC LANGUAGE
1004476,NORWEGIAN LANGUAGE
1003699,LEXICOGRAPHY
1000105,AFRIKAANS LANGUAGE
1006055,SOTHO LANGUAGE
1007138,ZULU LANGUAGE
1003757,LINGALA LANGUAGE
1000907,CHECHEN LANGUAGE
1003627,LAPPIC LANGUAGE
1005298,QUECHUA LANGUAGE
1006840,UZBEK LANGUAGE
1006803,URAL-ALTAIC LANGUAGES
1005606,ROMANCE LANGUAGES
1006462,TERMS AND PHRASES
1002673,GERMANIC LANGUAGES
1006763,UKRAINIAN LANGUAGE
1006768,UMBUNDU LANGUAGE
1006115,SPANISH LANGUAGE
1004969,POLISH LANGUAGE
1006745,TURKISH LANGUAGE
1006046,SOMALI LANGUAGE
1001476,CZECH LANGUAGE
1000862,CAUCASIAN LANGUAGES
1004523,NUEA LANGUAGE
1006323,SWAHILI LANGUAGE
1006898,VOCABULARY
1003114,INDONESIAN LANGUAGE
1004410,NICKNAMES
1003532,KOREAN LANGUAGE
1003357,INTERPRETING
1002318,FIJIAN LANGUAGE
1003409,IRISH LANGUAGE
1002858,HEBREW LANGUAGE
1000335,ANTONYMS
1006338,SYNONYMS
1000728,BULGARIAN LANGUAGE
1002536,FRENCH-CANADIAN DIALECT
1003039,ICELANDIC LANGUAGE
1002910,HOMONYMS
1004298,MYANMAR LANGUAGE
1000852,CATALAN LANGUAGE
1003639,LATVIAN LANGUAGE
1005611,ROMANSH LANGUAGE
1004323,NATIONAL LANGUAGES
1000528,BANTU LANGUAGES
1000715,BUDUKH LANGUAGE
1000964,CHINESE LANGUAGE
1006052,SONGHAI LANGUAGE
1005814,SEMITIC LANGUAGES
1006329,SWEDISH LANGUAGE
1003401,IRANIC LANGUAGES
1000101,AFRICAN LANGUAGES
1000002,ABBREVIATIONS
1002889,HINDUSTANI LANGUAGE
1004271,MULTILINGUALISM
1005923,SLANG
1003523,KIKUYU LANGUAGE
1002163,EWE LANGUAGE
1002999,HUNGARIAN LANGUAGE
1006461,TERMINOLOGY BULLETINS
1005925,SLAVIC LANGUAGES
1002540,FRENCH LANGUAGE
1005612,ROMANY LANGUAGE
1006356,TAHITIAN LANGUAGE
1004394,NEW WORDS
1003453,JAPANESE LANGUAGE
1004375,NEPALI LANGUAGE
1000417,ASIAN LANGUAGES
1007102,YIDDISH LANGUAGE
1000597,BILINGUALISM
1002886,HINDI LANGUAGE
1006830,URDU LANGUAGE
1004309,NANUMEA LANGUAGE
1005649,RUSSIAN LANGUAGE
1003758,LINGUISTIC GEOGRAPHY
1000251,ALPHABET
1002752,GREEK LANGUAGE
1006339,SYNTAX
1002562,FULA LANGUAGE
1006008,SOCIOLINGUISTICS
1002796,GUJARATI LANGUAGE
1004698,PALAUAN LANGUAGE
1004742,PARONYMS
1002738,GRAMMAR
1002051,ENGLISH LANGUAGE
1003112,INDO-EUROPEAN LANGUAGES
1000575,BERBER LANGUAGES
1005608,ROMANIAN LANGUAGE
1002547,FRIESIAN LANGUAGE
1007103,YORUBA LANGUAGE
1000403,ARTIFICIAL LANGUAGES
1001804,DYUR LANGUAGE
1006362,TAMIL LANGUAGE
1002122,ESTONIAN LANGUAGE
1006512,TIGRINYA LANGUAGE
1004303,NAMES
1002398,FLOW CHARTS
1001498,DATA DICTIONARIES
1001199,COMPUTER SOFTWARE
1001503,DATA PROCESSING SERVICES
1001185,COMPUTER CENTRES
1007063,WORD PROCESSING
1007097,YEAR 2000 DATE CONVERSION
1001500,DATA MODELLING
1003206,INFORMATION THEORY
1001183,COMPUTER APPLICATIONS
1000867,CD-ROM
1004086,MICROCOMPUTERS
1003041,ICT INDICATORS
1003834,MAGNETIC TAPES
1000701,BROADBAND
1001509,DATABASE MANAGEMENT
1004632,OPERATING SYSTEMS
1001198,COMPUTER SIMULATION
1001202,COMPUTERIZED TYPESETTING
1001193,COMPUTER NETWORKS
1006132,SPEECH PROCESSING SYSTEMS
1001195,COMPUTER PROGRAMMING
1006893,VISUAL DISPLAY UNITS
1001200,COMPUTER VIRUSES
1002187,EXPERT SYSTEMS
1003832,MAGNETIC DISKS
1000401,ARTIFICIAL INTELLIGENCE
1001192,COMPUTER NETWORK PROTOCOLS
1001506,DATA STORAGE
1003350,INTERNET PROGRAMMING
1001187,COMPUTER GRAPHICS
1006015,SOFTWARE DOCUMENTATION
1003188,INFORMATICS
1001189,COMPUTER INPUT-OUTPUT EQUIPMENT
c_42589daf,OPEN DATA
1004629,OPEN SOURCE SOFTWARE
1001802,DVDS
1001499,DATA ELEMENTS
1004631,OPEN SYSTEMS
c_952e6435,CYBERSPACE
1001655,DIGITAL TECHNOLOGY
1006517,TIME-SHARING COMPUTER SYSTEMS
1006351,SYSTEMS ANALYSIS
1001197,CYBERSECURITY
1003290,INTERNATIONAL COMPUTER DRIVING LICENCE
1001729,DOCUMENT MARKUP LANGUAGES
1004272,MULTIMEDIA SYSTEMS
1004055,METADATA
1003189,INFORMATICS LITERATURE
1000592,BIG DATA
1003787,LOCAL AREA NETWORKS
1004820,PERSONAL DATA FILES
1001194,COMPUTER OUTPUT MICROFORMS
1001965,ELECTRONIC DATA INTERCHANGE
1005176,PROGRAMMING LANGUAGES
1004638,OPTICAL DISKS
1004096,MICROPROGRAMMING
1001196,COMPUTER PROGRAMS
1006776,UNICODE
1001501,DATA PROCESSING
1006016,SOFTWARE ENGINEERING
1004217,MONGOLIA
1003399,IRAN (ISLAMIC REPUBLIC OF)
1003818,MACAU
1006065,SOUTH ASIA
1003439,ISRAEL
1001561,DEMOCRATIC YEMEN
1006077,SOUTHWEST ASIA
1005495,REPUBLIC OF KOREA
1003402,IRAQ
1003451,JAPAN
1006348,SYRIAN ARAB REPUBLIC
1001558,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA
1000355,ARAB COUNTRIES
1006742,TÜRKİYE
1003540,KUWAIT
1006472,TERRITORIES OCCUPIED BY ISRAEL
1004297,MYANMAR
1003852,MALDIVES
1000492,BAHRAIN
1000885,CENTRAL ASIA
1006151,SRI LANKA
1002659,GEORGIA
1000961,CHINA
1006873,VIET NAM
1000582,BHUTAN
1005712,SAUDI ARABIA
1006071,SOUTHEAST ASIA
1006994,WESTERN ASIA
1000384,ARMENIA
1004695,PAKISTAN
1006784,UNITED ARAB EMIRATES
1003516,KAZAKHSTAN
1001822,EAST ASIA
1000096,AFGHANISTAN
1000413,ASIA AND THE PACIFIC
1003109,INDO-CHINA
1003543,KYRGYZSTAN
1000512,BANGLADESH
1004104,MIDDLE EAST
1006486,THAILAND
1003113,INDONESIA
1003850,MALAYSIA
1005288,QATAR
1006746,TURKMENISTAN
1003470,JORDAN
1003624,LAO PEOPLE'S DEMOCRATIC REPUBLIC
1003666,LEBANON
1006841,UZBEKISTAN
1002279,FEDERATION OF SOUTH ARABIA
1001473,CYPRUS
1000779,CAMBODIA
1004617,OMAN
1006521,TIMOR-LESTE
1007098,YEMEN
1005909,SINGAPORE
1000412,ASIA
1002277,FEDERATION OF MALAYA
1003097,INDIA
1002798,GULF STATES
1000703,BRUNEI DARUSSALAM
1003533,KOREAN PENINSULA
1002915,HONG KONG
1004373,NEPAL
1000480,AZERBAIJAN
1004875,PHILIPPINES
1006358,TAJIKISTAN
1006178,STATE OF PALESTINE
1004817,PERSIAN GULF REGION
1005527,RESULTS-BASED MANAGEMENT
1004659,ORGANIZATIONAL CHANGE
1004802,PERFORMANCE STANDARDS
1001282,CONTRACT MANAGEMENT
1005677,SALES MANAGEMENT
1003865,MANAGEMENT
1003867,MANAGEMENT CONSULTING
1005513,RESOURCES ALLOCATION
1003134,INDUSTRIAL EFFICIENCY
1005577,RISK ASSESSMENT
1000030,ACCOUNTING
1003871,MANAGEMENT RESEARCH
1004677,OUTSOURCING
1004382,NETWORK ANALYSIS
1003271,INTERNAL OVERSIGHT
1006304,SUPPORT SERVICES
1001583,DEPRECIATION
1001314,CORPORATE GOVERNANCE
1002054,ENTERPRISE RESTRUCTURING
1001313,CORPORATE DIVESTITURE
1000752,BUSINESS ORGANIZATION
1006859,VENDORS
1000750,BUSINESS MANAGEMENT
1000753,BUSINESS RECORDS
1004827,PERSONNEL MANAGEMENT
1005393,RECORDS MANAGEMENT
1003868,MANAGEMENT CONTRACTS
1001535,DECISION-MAKING
1001554,DELPHI METHOD
1004829,PERSONNEL RESEARCH
1002228,FACTORY MANAGEMENT
1004583,OFFICE MANAGEMENT
1002335,FINANCIAL MANAGEMENT
1003364,INTERVIEWING
1001552,DELEGATION OF AUTHORITY
1004660,ORGANIZATIONAL REFORM
1001311,CORPORATE CORRUPTION
1003155,INDUSTRIAL PROCUREMENT
1005154,PRODUCTION STANDARDS
1000747,BUSINESS FINANCING
1005578,RISK MANAGEMENT
1001315,CORPORATE PLANNING
1005147,PRODUCTION CONTROL
1005505,RESERVE ASSETS
1002172,EXECUTIVE ABILITY
1003148,INDUSTRIAL MANAGEMENT
1006518,TIME MANAGEMENT
1005282,PURCHASING
1004661,ORGANIZATIONAL RESEARCH
1000449,AUDITING
1001533,DECENTRALIZATION IN MANAGEMENT
1003866,MANAGEMENT BY OBJECTIVES
1003869,MANAGEMENT DEVELOPMENT
1002058,ENTREPRENEURSHIP
1002006,EMPLOYERS' ORGANIZATIONS
1001316,CORPORATE SOCIAL RESPONSIBILITY
1006927,WAREHOUSE MANAGEMENT
1001320,CORPORATION REPORTS
1003373,INVENTORIES
1005157,PRODUCTIVITY ACCOUNTING
1004052,MERGERS AND ACQUISITIONS
1003870,MANAGEMENT INFORMATION SYSTEMS
1001678,DIRECTORS OF CORPORATIONS
1002004,EMPLOYERS
1004828,PERSONNEL RECORDS
1003150,INDUSTRIAL ORGANIZATION
1003166,INDUSTRIAL RESTRUCTURING
1004580,OFFICE AUTOMATION
1001318,CORPORATE STRATEGIES
1005150,PRODUCTION ENGINEERING
1005291,QUALITY MANAGEMENT
1004634,OPERATIONS RESEARCH
1002341,FINANCIAL STATEMENTS
1004596,OFFSHORING
1000746,BUSINESS ETHICS
1004662,ORGANIZATIONAL STRUCTURE
1004800,PERFORMANCE APPRAISAL
1003977,MATERIALS MANAGEMENT
1007071,WORK STUDY
1000423,ASSEMBLY-LINE WORK
1002241,FAMILY LEAVE
1004680,OVERTIME
1004552,OCCUPATIONAL ACCIDENTS
1003466,JOB SATISFACTION
1007065,WORK CAMPS
1005193,PROMOTION
1006799,UNPAID WORK
1004933,PLANT SHUTDOWNS
1006912,WAGE PAYMENT SYSTEMS
1006455,TEMPORARY EMPLOYMENT
1003560,LABOUR INSPECTION
1004561,OCCUPATIONAL SAFETY
1003664,LEAVE OF ABSENCE
1002932,HOURS OF WORK
1004743,PART-TIME EMPLOYMENT
1007082,WORKING TIME ARRANGEMENT
1004736,PARENTAL LEAVE
1002002,EMPLOYEE MORALE
1004171,MINIMUM WAGE
1005862,SHIFT WORK
1001531,DECENT WORK
1002388,FLEXIBLE HOURS OF WORK
1005529,RETIREMENT
1007078,WORKING CONDITIONS
1006298,SUPERVISION OF EMPLOYEES
1002774,GROUP WORK
1001281,CONTRACT LABOUR
1007067,WORK LIFE BALANCE
1007069,WORK PERMITS
1005672,SALARIES
1007064,WORK AT HOME
1002108,ERGONOMICS
1002780,GUARANTEED INCOME
1006911,WAGE INCENTIVES
1005511,RESIGNATION
1006915,WAGES
1002012,EMPLOYMENT SECURITY
1002548,FRINGE BENEFITS
1005530,RETIREMENT INCOME
1004414,NIGHT WORK
1001721,DIVISION OF LABOUR
1000829,CAREER DEVELOPMENT
1001429,CULTURAL HISTORY
1001432,CULTURAL PARTICIPATION
1004195,MODERN CIVILIZATION
1001437,CULTURAL POLICY
1001424,CULTURAL COOPERATION
1006995,WESTERN CIVILIZATION
1001443,CULTURAL RESEARCH
1001426,CULTURAL DYNAMICS
1000415,ASIAN CIVILIZATION
1001423,CULTURAL ASPECTS
1001428,CULTURAL HERITAGE
1001446,CULTURE
1001434,CULTURAL PHILOSOPHY
1004287,MUSEUMS
1001430,CULTURAL IDENTITY
1001444,CULTURAL STATISTICS
1001442,CULTURAL RELATIONS
1001445,CULTURAL VALUES
1003423,ISLAMIC CIVILIZATION
1001015,CIVILIZATION
1001427,CULTURAL EXCHANGES
1001436,CULTURAL PLURALISM
1004648,ORAL TRADITIONS
1001435,CULTURAL PLANNING
1001447,CULTURE CONFLICT
1001448,CULTURE DIFFUSION
1002996,HUMANITIES
1001425,CULTURAL DEVELOPMENT
1002410,FOLKLORE
1006371,TAPIOCA
1004930,PLANT PRODUCTS
1002814,HALOPHYTES
1002714,GOSSYPOL
1001364,COWPEAS
1004798,PEPPER
1005792,SEED POTATOES
1000554,BEANS
1004787,PECANS
1002386,FLAX
1006751,TURMERIC
1003527,KIWIFRUIT
1004608,OILSEED PLANTS
1005655,RYE
1007094,YAMS
1002400,FLOWERS
1004155,MILLET
1002919,HORSE RADISH
1006984,WEEDS
1002553,FRUIT
1002589,GARLIC
1000996,CITRUS FRUITS
1002866,HEMP
1001512,DATES
1001359,COURGETTES
1006227,STRAW
1005303,QUINOA
1006708,TROPICAL CROPS
1002290,FENNEL
1000845,CASHEW NUTS
1000985,CHRYSANTHEMUMS
1000840,CARROTS
1006330,SWEET PEPPERS
1000869,CELERY
1004781,PEACHES
1000650,BLUEBERRIES
1002557,FRUIT TREES
1004288,MUSHROOMS
1000849,CASTOR BEANS
1006279,SUGAR CROPS
1002316,FIGS
1000478,AVOCADOS
1004649,ORANGES
1001066,COCONUT PRODUCTS
1000925,CHERRIES
1006054,SORGHUM
1000926,CHESTNUTS
1005614,ROOT CROPS
1004033,MELONS
1004918,PISTACHIO NUTS
1002740,GRAPES
1001051,COARSE GRAINS
1004198,MOLASSES
1000846,CASSAVA
1000342,APPLES
1006331,SWEET POTATOES
1000510,BAMBOO
1004532,NUTMEG
1002768,GROUNDNUTS
1006711,TROPICAL FRUITS
1007022,WINGED BEANS
1003880,MANGOES
1001420,CUCUMBERS
1002743,GRASSES
1000863,CAULIFLOWERS
1004936,PLANTS
1005062,POTATOES
1006703,TRITICALES
1000445,AUBERGINES
1005543,RHUBARB
1006945,WATER HYACINTH
1005370,RAMIE
1000762,CABBAGES
1006277,SUGAR BEETS
1005834,SESAME
1000308,ANNONAS
1006278,SUGAR CANE
1004615,OLIVES
1006228,STRAWBERRIES
1006149,SQUASH
1000963,CHINESE CABBAGE
1000683,BRAN
1004914,PINEAPPLES
1000823,CARDAMOM
1003817,MACADAMIA NUTS
1004958,POISONOUS PLANTS
1006138,SPICES
1002450,FORAGE CROPS
1006293,SUNFLOWERS
1003841,MAIZE
1001304,COPRA
1003668,LEEKS
1006720,TRUFFLES
1000705,BRUSSELS SPROUTS
1000350,APRICOTS
1004543,OATS
1000501,BALANITES AEGYPTIACA
1006080,SOY BEANS
1002821,HAZELNUTS
1000250,ALMONDS
1006856,VEGETABLES
1003689,LEGUMES
1004541,NUTS
1000420,ASPARAGUS
1005227,PRUNES
1004782,PEARS
1000837,CARNATIONS
1005369,RAISINS
1002737,GRAINS
1004951,PLUMS
1006919,WALNUTS
1004783,PEAS
1003517,KENAF
1000399,ARTICHOKES
1000702,BROCCOLI
1006547,TOMATOES
1004624,ONIONS
1002871,HERBS
1000960,CHILLIES
1001037,CLOVES
1004170,MINIATURE PRODUCE
1003697,LETTUCES
1005793,SEEDS
1005544,RICE
1006533,TOBACCO
1000927,CHICORY
1000992,CINNAMON
1000538,BARLEY
1005353,RADISHES
1000486,BAGASSE
1002020,ENDIVES
1003398,IONOSPHERIC PROPAGATION
1001714,DISTRESS SIGNALS
1006439,TELECOMMUNICATION ZONES
1003682,LEGAL TIME
1001673,DIRECT BROADCAST SATELLITES
1006432,TELECOMMUNICATION AGREEMENTS
1006445,TELEPHONE SERVICES
