id,en,ar,es,fr,ru,zh
1005060,POTASSIUM SALTS,أملاح البوتاسيوم,SALES DE POTASIO,SELS DE POTASSIUM,Калийные соли,钾盐
1006213,STONE,الحجر,PIEDRA,PIERRE,Камень,石料
1006237,STRONTIUM,السترونشيوم,ESTRONCIO,STRONTIUM,Стронций,锶
1000328,ANTIMONY,الأنتيمون,ANTIMONIO,ANTIMOINE,Сурьма,锑
1005058,POTASH,البوتاس,POTASA,POTASSE,Поташ,碳酸钾
1004161,MINERAL RESOURCES,الموارد المعدنية,RECURSOS MINERALES,RESSOURCES MINERALES,Минеральные ресурсы,矿物资源
1006530,TITANIUM,التيتانيوم,TITANIO,TITANE,Титан,钛
1005597,ROCK SALT,الملح الصخري,SAL GEMA,SEL GEMME,Каменная соль,石盐
1005375,RARE EARTH METALS,الفلزات الأرضية النادرة,METALES DE TIERRAS RARAS,METAUX DE TERRES RARES,Редкоземельные металлы,稀土金属
1002407,FLUORSPAR,الحجر الكلوري,ESPATO FLUOR,SPATH FLUOR,Плавиковый шпат,萤石
1006285,SULPHUR,الكبريت,AZUFRE,SOUFRE,Сера,硫磺
1007129,ZINC,الزنك,ZINC,ZINC,Цинк,锌
1004163,MINERAL RESOURCES POLICY,سياسة الموارد المعدنية,POLITICA DE RECURSOS MINERALES,POLITIQUE DES RESSOURCES MINERALES,Политика в отношении минеральных ресурсов,矿物资源政策
1000572,BENTONITE,البنتونيت,BENTONITA,BENTONITE,Бентонит,皂土
1003225,INORGANIC CHEMICALS,الكيميائيات غير العضوية,PRODUCTOS QUIMICOS INORGANICOS,PRODUITS CHIMIQUES MINERAUX,Неорганические химические вещества,无机化学品
1004439,NON-FERROUS METALS,الفلذات غير الحديدية,METALES NO FERROSOS,METAUX NON FERREUX,Цветные металлы,有色金属
1003393,IODINE,اليود,YODO,IODE,Иод,碘
1006850,VANADIUM,الفناديوم,VANADIO,VANADIUM,Ванадий,钒
1004167,MINERALS,المعادن,MINERALES,MINERAUX,Полезные ископаемые,矿物
1006286,SULPHUR DIOXIDE,ثاني أكسيد الكبريت,ANHIDRIDO SULFUROSO,DIOXYDE DE SOUFRE,Диоксид серы,二氧化硫
1004049,MERCURY,الزئبق,MERCURIO,MERCURE,Ртуть,汞
1006287,SULPHUR OXIDES,أكاسيد الكبريت,OXIDOS DE AZUFRE,OXYDES DE SOUFRE,Оксиды серы,硫的氧化物
1004422,NITROGLYCERINE,نترات الغليسيرين,NITROGLICERINA,NITROGLYCERINE,Нитроглицерин,硝化甘油
1000817,CARBON DIOXIDE,ثاني أكسيد الكربون,ANHIDRIDO CARBONICO,DIOXYDE DE CARBONE,Углекислый газ,二氧化碳
1003510,KAOLIN,الكاولين,CAOLIN,KAOLIN,Каолин,高岭土
1004944,PLATINUM,البلاتين,PLATINO,PLATINE,Платина,铂
1000252,ALUMINA,الألومينا,ALUMINA,ALUMINE,Глинозем,矾土
1002281,FELDSPAR,فلسبار سليكات المونيوم,FELDESPATO,FELDSPATH,Полевой шпат,长石
1001469,CYANITE,سليكات الألمنيوم,CIANITA,CYANITE,Кианит,蓝晶石
1000279,ANDALUSITE,الأندلوسيت,ANDALUSITA,ANDALOUSITE,Андалузит,红柱石
1003224,INORGANIC ACIDS,الأحماض غير العضوية,ACIDOS INORGANICOS,ACIDES INORGANIQUES,Неорганические кислоты,无机酸
1005901,SILICON,السيليكون,SILICIO,SILICIUM,Кремний,硅
1004073,METHYL BROMIDE,بروميد الميثيل,BROMURO DE METILO,BROMURE DE METHYLE,Метилбромид,甲基溴
1005904,SILLIMANITE,السليمانيت,SILIMANITA,SILLIMANITE,Силлиманит,硅线石
1002630,GEOCHEMICAL PROSPECTING,التنقيب الجيوكيميائي,PROSPECCION GEOQUIMICA,PROSPECTION GEOCHIMIQUE,Геохимическая разведка,地质化学勘探
1004665,ORGANOMETALLIC COMPOUNDS,مركب عضوي فلزي,COMPUESTOS ORGANOMETALICOS,COMPOSES ORGANOMETALLIQUES,Металлорганические соединения,有机金属化合物
1000982,CHROMIUM ORE,خامات الكروم,MINERAL DE CROMO,MINERAI DE CHROME,Хромовая руда,铬矿
1004079,MICA,الميكة,MICA,MICA,Слюда,云母
1006804,URANIUM,الأورانيوم,URANIO,URANIUM,Уран,铀
1006012,SODIUM,الصوديوم,SODIO,SODIUM,Натрий,钠
1001059,COBALT,الكوبالت,COBALTO,COBALT,Кобальт,钴
1000536,BARITE,الباريت,BARITA,BARYTE,Барит,重晶石
1007123,ZEOLITES,الزيوليت,ZEOLITAS,ZEOLITES,Цеолиты,沸石
1000821,CARBONATE ROCKS,الصخور الكربونية,ROCAS CARBONATADAS,ROCHES CARBONATEES,Карбонатные породы,碳化岩石
1000980,CHROMITE,الكروميت,CROMITA,CHROMITE,Хромит,铬铁矿
1004416,NITRATES,النترات,NITRATOS,NITRATES,Нитраты,硝酸盐
1003751,LIME,الجير,CAL,CHAUX,Известь,石灰
1001303,COPPER ORE,خامات النحاس,MINERAL DE COBRE,MINERAI DE CUIVRE,Медная руда,铜矿砂
1004683,OXYGEN,الأكسجين,OXIGENO,OXYGENE,Кислород,氧气
1000981,CHROMIUM,الكروم,CROMO,CHROME,Хром,铬
1006904,VOLATILE ORGANIC COMPOUNDS,مركبات عضوية متطايرة,COMPUESTOS ORGANICOS VOLATILES,COMPOSES ORGANIQUES VOLATILS,Летучие органические соединения,挥发性有机化合物
1003879,MANGANESE ORE,خامات المنغنيز,MINERAL DE MANGANESO,MINERAI DE MANGANESE,Марганцевая руда,锰矿砂
1004162,MINERAL RESOURCES DEVELOPMENT,تنمية الموارد المعدنية,DESARROLLO DE LOS RECURSOS MINERALES,MISE EN VALEUR DES RESSOURCES MINERALES,Освоение минеральных ресурсов,矿物资源开发
1004207,MONAZITE,المونازيت,MONAZITA,MONAZITE,Монацит,独居石
1000772,CALCIUM HYPOCHLORITE,هيبوكلورايت الكالسيوم,HIPOCLORITO DE CALCIO,HYPOCHLORITE DE CALCIUM,гипохлорит кальция,次氯酸钙
1003830,MAGNESITE,المغنسيت,MAGNESITA,MAGNESITE,Магнезит,菱镁矿
1003655,LEAD,الرصاص,PLOMO,PLOMB,Свинец,铅
1000966,CHLORINE,الكلور,CLORO,CHLORE,Хлор,氯
1004653,ORES,الخامات,YACIMIENTOS MINERALES,MINERAIS,Руды,矿
1006288,SULPHURIC ACID,حمض الكبريتيك,ACIDO SULFURICO,ACIDE SULFURIQUE,Серная кислота,硫酸
1005898,SILICA,سليكا ثاني أكسيد الكربون,SILICE,SILICE,Кремнезем,硅土
1002742,GRAPHITE,الغرافيت,GRAFITO,GRAPHITE,Графит,石墨
1005059,POTASSIUM PERMANGANATE,برمنغنات البوتاسيوم,PERMANGANATO DE POTASIO,PERMANGANATE DE POTASSIUM,Перманганат калия,高锰酸钾
1000771,CALCIUM CARBIDE,كربيد الكالسيوم,CARBURO CALCICO,CARBURE DE CALCIUM,Карбид кальция,碳化钙
1004203,MOLYBDENUM,الموليبدنوم,MOLIBDENO,MOLYBDENE,Молибден,钼
1002739,GRANITE,الصوان,GRANITO,GRANITE,Гранит,花岗岩
1000580,BERYLLIUM,البريليوم,BERILIO,BERYLLIUM,Бериллий,铍
1001023,CLAY,الصلصال,ARCILLA,ARGILE,Глина,黏土
1003831,MAGNESIUM,المغنيسيوم,MAGNESIO,MAGNESIUM,Магний,镁
1001579,DEPLETED URANIUM,اليورانيوم المستنفد,URANIO EMPOBRECIDO,URANIUM APPAUVRI,Обедненный уран,贫化铀
1007116,YTTRIUM,الإيتريوم,ITRIO,YTTRIUM,Иттрий,钇
1001641,DIAMONDS,الماس,DIAMANTES,DIAMANTS,Алмазы,金刚石
1003765,LIQUID METALS,الفلزات السائلة,METALES LIQUIDOS,METAUX LIQUIDES,Жидкие металлы,液态金属
1005684,SALT,الملح,SAL,SEL,Соль,盐
1006361,TALC,التلك,TALCO,TALC,Тальк,滑石
1007132,ZIRCONIUM,الزركونيوم,ZIRCONIO,ZIRCONIUM,Цирконий,锆
1005801,SELENIUM,عنصر السيلينيوم,SELENIO,SELENIUM,Селен,硒
1004449,NON-METALLIC MINERAL RESOURCES,مصادر المعادن اللافلزية,RECURSOS MINERALES NO METALICOS,RESSOURCES MINERALES NON-METALLIQUES,Неметаллические минеральные ресурсы,非金属矿物资源
1001740,DOLOMITE,الدولوميت,DOLOMITA,DOLOMITE,Доломит,白云石
1004059,METALS,الفلزات,METALES,METAUX,Металлы,金属
1004417,NITRIC ACID,حمض النيتريك,ACIDO NITRICO,ACIDE NITRIQUE,Азотная кислота,硝酸
1005141,PRODUCT EVALUATION,تقييم المنتج,EVALUACION DE PRODUCTOS,EVALUATION DE PRODUITS,Оценка изделий,产品评价
1001298,COOPERATIVES,التعاونيات,COOPERATIVAS,COOPERATIVES,Кооперативы,合作社
1001263,CONSUMERS,المستهلكون,CONSUMIDORES,CONSOMMATEURS,Потребители,消费者
1001258,CONSUMER COOPERATIVES,التعاون الاستهلاكي,COOPERATIVAS DE CONSUMO,COOPERATIVES DE CONSOMMATION,Потребительские кооперативы,消费者合作社
1005377,RATIONING,التقنين (الموارد),RACIONAMIENTO,RATIONNEMENT,Рационирование ресурсов,定量配给
1001262,CONSUMER PROTECTION,حماية المستهلك,PROTECCION DEL CONSUMIDOR,PROTECTION DU CONSOMMATEUR,Защита интересов потребителей,保护消费者
1001297,COOPERATIVE MOVEMENTS,الحركة التعاونية,MOVIMIENTOS COOPERATIVOS,MOUVEMENTS COOPERATIFS,Кооперативные движения,合作社运动
1001260,CONSUMER EDUCATION,تثقيف (أو توعية) المستهلك,EDUCACION DEL CONSUMIDOR,EDUCATION DU CONSOMMATEUR,Просвещение потребителей,消费者教育
1005902,SILK,الحرير,SEDA,SOIE,Шелк,丝
1003135,INDUSTRIAL ENGINEERING,الهندسة الصناعية,INGENIERIA INDUSTRIAL,GENIE INDUSTRIEL,Организация производства,工业工程
1006807,URANIUM MINES,مناجم اليورانيوم,MINAS DE URANIO,MINES D'URANIUM,Урановые рудники,铀矿
1002933,HOUSEHOLD APPLIANCES,الأدوات المنزلية,APARATOS ELECTRODOMESTICOS,APPAREILS MENAGERS,Бытовые электроприборы,家庭用具
1006525,TIN PLATE,صفائح القصدير,HOJALATA,FER BLANC,Белая жесть,马口铁
1004746,PARTICLE BOARD,ألواح الخشب الحبيبي,MADERA PRENSADA,PANNEAU DE PARTICULES,Древесностружечные плиты,碎料板
1000872,CELLULOSE,السيليولوز,CELULOSA,CELLULOSE,Целлюлоза,纤维素
1000891,CERAMICS INDUSTRY,صناعة الخزف,INDUSTRIA CERAMICA,INDUSTRIE DE LA CERAMIQUE,Керамическая промышленность,陶瓷工业
1004391,NEW PRODUCTS,المنتجات الجديدة,PRODUCTOS NUEVOS,PRODUITS NOUVEAUX,Товары-новинки,新产品
1003826,MACHINERY,المكنات,MAQUINARIA,MACHINES,Машины,机器
1006128,SPECIFICATIONS,المواصفات,ESPECIFICACIONES,SPECIFICATIONS,Технические условия,规格
1006573,TOY INDUSTRY,صناعة اللعب,INDUSTRIA DEL JUGUETE,INDUSTRIE DU JOUET,Игрушечная промышленность,玩具工业
1001301,COPPER INDUSTRY,صناعة النحاس,INDUSTRIA DEL COBRE,INDUSTRIE DU CUIVRE,Медная промышленность,铜业
1003747,LIGHT INDUSTRY,الصناعات الخفيفة,INDUSTRIA LIGERA,INDUSTRIE LEGERE,Легкая промышленность,轻工业
1002545,FRICTION,الاحتكاك,FRICCION,FRICTION,Трение,摩擦
1000466,AUTOMATION,التشغيل التلقائي,AUTOMATIZACION,AUTOMATISATION,Автоматизация,自动化
1005903,SILK INDUSTRY,صناعة الحرير,INDUSTRIA DE LA SEDA,INDUSTRIE DE LA SOIE,Шелковая промышленность,丝绸工业
1000847,CAST IRON,الحديد الصب,HIERRO FUNDIDO,FONTE,Чугун,铸铁
1007058,WOOD PRODUCTS,المنتجات الخشبية,PRODUCTOS DE MADERA,PRODUITS DU BOIS,Деревянные изделия,木材制品
1006527,TIRE INDUSTRY,صناعة الإطارات,INDUSTRIA DE NEUMATICOS,INDUSTRIE DES PNEUMATIQUES,Шинная промышленность,轮胎工业
1005276,PULP AND PAPER INDUSTRY,صناعة اللباب والورق,INDUSTRIA DE LA PULPA Y EL PAPEL,INDUSTRIE DE PATE ET PAPIER,Целлюлозно-бумажная промышленность,纸浆和造纸工业
1002572,FURNACES,الأفران,HORNOS,FOURNEAUX,Печи,炉
1003227,INORGANIC FIBRES,الألياف غير العضوية,FIBRAS INORGANICAS,FIBRES MINERALES,Неорганические волокна,无机纤维
1002702,GOLD MINES,مناجم الذهب,MINAS DE ORO,MINES D'OR,Золотые прииски,金矿
1006524,TIN MINES,مناجم القصدير,MINAS DE ESTAÑO,MINES D'ETAIN,Оловянные рудники,锡矿
1004060,METALWORKING INDUSTRY,صناعة تحويل المعادن,INDUSTRIA METALMECANICA,METALLURGIE DE TRANSFORMATION,Металлообрабатывающая промышленность,金属加工工业
1005405,REFRACTORY MATERIALS,المواد الحرارية,MATERIALES REFRACTARIOS,MATERIAUX REFRACTAIRES,Огнеупорные материалы,耐火材料
1006736,TUNGSTEN INDUSTRY,صناعة التنغستن,INDUSTRIA DEL TUNGSTENO,INDUSTRIE DU TUNGSTENE,Вольфрамовая промышленность,钨工业
1004173,MINING ENGINEERING,هندسة التعدين,INGENIERIA DE MINAS,TECHNOLOGIE MINIERE,Горная техника,采矿工程
1001340,COTTAGE INDUSTRIES,الصناعات المنزلية,INDUSTRIAS CASERAS,INDUSTRIES FAMILIALES,Надомные производства,家庭工业
1000254,ALUMINIUM INDUSTRY,صناعة الألمنيوم,INDUSTRIA DEL ALUMINIO,INDUSTRIE DE L'ALUMINIUM,Алюминиевая промышленность,铝业
1007130,ZINC INDUSTRY,صناعة الزنك,INDUSTRIA DEL ZINC,INDUSTRIE DU ZINC,Цинковая промышленность,锌工业
1007060,WOODWORKING MACHINERY,مكنات النجارة,MAQUINARIA PARA TRABAJAR LA MADERA,MACHINES A BOIS,Деревообрабатывающее оборудование,木工机械
1005069,POWER TOOLS,العدد الكهربائية,HERRAMIENTAS MECANICAS,OUTILS A MOTEUR,Механизированные инструменты,电动工具
1002574,FURNITURE INDUSTRY,صناعة الأثاث,INDUSTRIA DEL MUEBLE,INDUSTRIE DU MEUBLE,Мебельная промышленность,家具工业
1005718,SAWS,المناشير,SIERRAS,SCIES,Пилы,锯
1005945,SMELTING,الصهر,FUSION DE METALES,FUSION DU METAL,Плавка,熔炼
1003812,LUBRICANTS,مواد التشحيم,LUBRICANTES,LUBRIFIANTS,Смазочные материалы,润滑剂
1007056,WOOD PRESERVATION,حفظ الخشب,CONSERVACION DE LA MADERA,PRESERVATION DU BOIS,Консервирование древесины,木材防腐
1000805,CAPITAL GOODS,السلع الرأسمالية,BIENES DE CAPITAL,BIENS D'EQUIPEMENT,Средства производства,资本货物
1004056,METAL PRODUCTS,المنتجات المعدنية,PRODUCTOS METALICOS,PRODUITS METALLIQUES,Металлоизделия,金属产品
1003154,INDUSTRIAL PROCESSING,المعالجة الصناعية,PROCESAMIENTO INDUSTRIAL,TRAITEMENT INDUSTRIEL,Промышленная обработка,工业加工
1002389,FLEXIBLE MANUFACTURING SYSTEMS,نظام التصنيع المرن,SISTEMAS FLEXIBLES DE FABRICACION,SYSTEMES DE FABRICATION FLEXIBLES,Гибкие производственные системы,灵活制造系统
1006484,TEXTILES,المنسوجات,PRODUCTOS TEXTILES,TEXTILES,Текстильные изделия,纺织品
1003976,MATERIALS HANDLING,تداول المواد,MANEJO DE MATERIALES,MANUTENTION DES MATERIAUX,Обработка материальных потоков,材料搬运
1004160,MINERAL INDUSTRY,الصناعة المعدنية,INDUSTRIA MINERAL,INDUSTRIE MINERALE,Добывающая промышленность,矿业
1003448,IVORY,العاج,MARFIL,IVOIRE,Слоновая кость,象牙
1002308,FIBREBOARD,الألواح الليفية,TABLA DE FIBRAS PRENSADAS,PANNEAU DE FIBRES,Древесноволокнистые плиты,纤维板
1004954,PLYWOOD,الخشب الرقائقي,CONTRACHAPADO,CONTREPLAQUE,Фанера,胶合板
1004335,NATURAL FIBRES,الألياف الطبيعية,FIBRAS NATURALES,FIBRES NATURELLES,Натуральные волокна,天然纤维
1004582,OFFICE MACHINES,الآلات المكتبية,MAQUINAS DE OFICINA,MACHINES DE BUREAU,Оргтехника,办公室机器
1003975,MATERIALS,المواد,MATERIALES,MATERIAUX,Материалы,材料
1000890,CERAMICS,الخزف,CERAMICA,CERAMIQUE,Керамика,陶瓷
1001343,COTTON INDUSTRY,صناعة القطن,INDUSTRIA ALGODONERA,INDUSTRIE COTONNIERE,Хлопчатобумажная промышленность,棉花工业
